"model","pv_draw_id","mediator","term","estimate","std.error"
"ULWOM",64,"GOVG","C612_C4",0.00469425999488882,0.174715877245836
"ULWOM",64,"GOVG","C612_C5",-0.0251976000186248,0.178987693459153
"ULWOM",64,"VLNC","C05_C2",0.0760516778216469,0.155106927492835
"ULWOM",64,"VLNC","C05_C3",-0.130093847356374,0.130144253302814
"ULWOM",64,"VLNC","C05_C4",-0.104504322082802,0.163347593901908
"ULWOM",64,"VLNC","C612_C2",0.104795489959655,0.147865856581786
"ULWOM",64,"VLNC","C612_C3",0.142143867459588,0.11098275555303
"ULWOM",64,"VLNC","C612_C4",0.0530597112094829,0.172220648085207
"ULWOM",64,"VLNC","C612_C5",0.05495993869456,0.17643078818323
"ULWOM",64,"SCSP","C05_C2",0.450540060496297,0.255088110934583
"ULWOM",64,"SCSP","C05_C3",0.039743215162186,0.199028900221447
"ULWOM",64,"SCSP","C05_C4",0.176832572819015,0.259180475846166
"ULWOM",64,"SCSP","C612_C2",0.158625174902049,0.233678629266574
"ULWOM",64,"SCSP","C612_C3",0.149142227766238,0.168784838752602
"ULWOM",64,"SCSP","C612_C4",0.546366298052785,0.291795170756382
"ULWOM",64,"SCSP","C612_C5",0.225931918824941,0.276958087052978
"ULWOM",64,"SCHL","C05_C2",-0.202758772114598,0.234755241204235
"ULWOM",64,"SCHL","C05_C3",-0.339612456597782,0.203561032459355
"ULWOM",64,"SCHL","C05_C4",-0.359713312373617,0.248087041113829
"ULWOM",64,"SCHL","C612_C2",0.456010567878029,0.217448961463873
"ULWOM",64,"SCHL","C612_C3",0.254671852394751,0.160039493612301
"ULWOM",64,"SCHL","C612_C4",0.160629520979707,0.244397343570636
"ULWOM",64,"SCHL","C612_C5",0.483906429296661,0.261602534990671
"ULWOM",65,"DNKA","C05_C2",0.0287321849098609,0.155847807913025
"ULWOM",65,"DNKA","C05_C3",-0.146505479284849,0.129926933278461
"ULWOM",65,"DNKA","C05_C4",-0.190146008793551,0.167636684056008
"ULWOM",65,"DNKA","C612_C2",0.0614795479632168,0.147945272967374
"ULWOM",65,"DNKA","C612_C3",-0.093998863893548,0.110186863045552
"ULWOM",65,"DNKA","C612_C4",0.085044115989027,0.171669481843613
"ULWOM",65,"DNKA","C612_C5",0.00575781892352496,0.173658959132743
"ULWOM",65,"ESXC","C05_C2",0.049810449593931,0.196710427611071
"ULWOM",65,"ESXC","C05_C3",-0.0344592064960285,0.163036146340037
"ULWOM",65,"ESXC","C05_C4",-0.0592024857451988,0.208040141254975
"ULWOM",65,"ESXC","C612_C2",-0.0677706623259343,0.180777975843659
"ULWOM",65,"ESXC","C612_C3",-0.177680702373218,0.1347513435649
"ULWOM",65,"ESXC","C612_C4",0.0456663651287466,0.216819808844751
"ULWOM",65,"ESXC","C612_C5",-0.389038732889143,0.214416905718451
"ULWOM",65,"FDSC","C05_C2",0.301820753654587,0.168249964550621
"ULWOM",65,"FDSC","C05_C3",0.328051021722572,0.142559229938688
"ULWOM",65,"FDSC","C05_C4",0.297223000924315,0.177559197042281
"ULWOM",65,"FDSC","C612_C2",0.21965188149044,0.152063148874899
"ULWOM",65,"FDSC","C612_C3",0.0120915804052851,0.114319016089818
"ULWOM",65,"FDSC","C612_C4",-0.130288193689409,0.182278334414707
"ULWOM",65,"FDSC","C612_C5",0.0487758988549679,0.178153699237724
"ULWOM",65,"GOVG","C05_C2",0.0757357483710153,0.162798421827646
"ULWOM",65,"GOVG","C05_C3",-0.086356233452545,0.133583547919584
"ULWOM",65,"GOVG","C05_C4",0.0445020161166602,0.170911367080148
"ULWOM",65,"GOVG","C612_C2",0.181940746187496,0.153417254723586
"ULWOM",65,"GOVG","C612_C3",0.0968152278574075,0.112857719264029
"ULWOM",65,"GOVG","C612_C4",-0.13693046081891,0.177572567408981
"ULWOM",65,"GOVG","C612_C5",0.00663063594923399,0.177844311808734
"ULWOM",65,"VLNC","C05_C2",0.115094664497021,0.156763270268545
"ULWOM",65,"VLNC","C05_C3",-0.0141654245032114,0.130535493493312
"ULWOM",65,"VLNC","C05_C4",0.113631616700109,0.164679758064545
"ULWOM",65,"VLNC","C612_C2",0.0165882119766818,0.148374530405956
"ULWOM",65,"VLNC","C612_C3",0.05305184233871,0.110260603938209
"ULWOM",65,"VLNC","C612_C4",0.208370074513192,0.17054394855215
"ULWOM",65,"VLNC","C612_C5",-0.202645389163339,0.177763755022148
"ULWOM",65,"SCSP","C05_C2",0.354131277220051,0.256179789191772
"ULWOM",65,"SCSP","C05_C3",-0.135822251189062,0.201227810311153
"ULWOM",65,"SCSP","C05_C4",0.0698398579647955,0.266438144739792
"ULWOM",65,"SCSP","C612_C2",0.182271069482722,0.227608609253875
"ULWOM",65,"SCSP","C612_C3",0.337392865796154,0.164877696815063
"ULWOM",65,"SCSP","C612_C4",0.812123126350874,0.304508803119338
"ULWOM",65,"SCSP","C612_C5",0.548591816112751,0.291016783062539
"ULWOM",65,"SCHL","C05_C2",0.0694506803750297,0.234180979022573
"ULWOM",65,"SCHL","C05_C3",-0.156164936043866,0.199315306501706
"ULWOM",65,"SCHL","C05_C4",-0.101944223811188,0.248387528922904
"ULWOM",65,"SCHL","C612_C2",0.244990403537934,0.216418999489744
"ULWOM",65,"SCHL","C612_C3",0.161949220875352,0.159261327748069
"ULWOM",65,"SCHL","C612_C4",0.309445240432824,0.254606223502449
"ULWOM",65,"SCHL","C612_C5",0.264512253074094,0.256276884552691
"ULWOM",66,"DNKA","C05_C2",-0.0742269239355409,0.15574090561855
"ULWOM",66,"DNKA","C05_C3",-0.245424749495291,0.130592536837513
"ULWOM",66,"DNKA","C05_C4",-0.244611418529851,0.168398950929362
"ULWOM",66,"DNKA","C612_C2",0.0847978893001746,0.146732112059278
"ULWOM",66,"DNKA","C612_C3",-0.0432672109852595,0.110981284717835
"ULWOM",66,"DNKA","C612_C4",0.118763555478091,0.168332698739332
"ULWOM",66,"DNKA","C612_C5",0.180463847589192,0.173842032570333
"ULWOM",66,"ESXC","C05_C2",0.196752902184396,0.195738010177756
"ULWOM",66,"ESXC","C05_C3",0.00659006039696204,0.164525688223978
"ULWOM",66,"ESXC","C05_C4",0.040877260362255,0.207909942019529
"ULWOM",66,"ESXC","C612_C2",0.0310908718520954,0.179474128052806
"ULWOM",66,"ESXC","C612_C3",-0.143055553877058,0.135926531041094
"ULWOM",66,"ESXC","C612_C4",0.131056543064275,0.209439876296096
"ULWOM",66,"ESXC","C612_C5",-0.295265794720979,0.216579568706986
"ULWOM",66,"FDSC","C05_C2",0.186577102209664,0.166161953535817
"ULWOM",66,"FDSC","C05_C3",0.187612082020052,0.140484438145893
"ULWOM",66,"FDSC","C05_C4",0.256847958537653,0.175707783350531
"ULWOM",66,"FDSC","C612_C2",0.28800724409142,0.149984839071908
"ULWOM",66,"FDSC","C612_C3",0.0597962978365547,0.114905895812338
"ULWOM",66,"FDSC","C612_C4",-0.176623222367185,0.181296385010487
"ULWOM",66,"FDSC","C612_C5",0.108822637224714,0.178975266039337
"ULWOM",66,"GOVG","C05_C2",0.0844346098283409,0.162718095794998
"ULWOM",66,"GOVG","C05_C3",-0.0877428693597267,0.134994251571533
"ULWOM",66,"GOVG","C05_C4",-0.062269087765659,0.171954044612901
"ULWOM",66,"GOVG","C612_C2",0.265749529588415,0.152807287736337
"ULWOM",66,"GOVG","C612_C3",0.0977786852383303,0.113647221994362
"ULWOM",66,"GOVG","C612_C4",-0.0492851484409735,0.17463395319437
"ULWOM",66,"GOVG","C612_C5",-0.0241761308160058,0.178178408535164
"ULWOM",66,"VLNC","C05_C2",0.144203433148269,0.156001207531416
"ULWOM",66,"VLNC","C05_C3",-0.0366024376465976,0.131362323792826
"ULWOM",66,"VLNC","C05_C4",-0.0686712330064984,0.168255881461189
"ULWOM",66,"VLNC","C612_C2",0.204398159057593,0.14563493523883
"ULWOM",66,"VLNC","C612_C3",0.0979171014755302,0.110859862764253
"ULWOM",66,"VLNC","C612_C4",0.123463899650266,0.169876503008997
"ULWOM",66,"VLNC","C612_C5",-0.107315682223315,0.177736710018461
"ULWOM",66,"SCSP","C05_C2",0.276356669638392,0.252885366964402
"ULWOM",66,"SCSP","C05_C3",-0.0926294386117873,0.202697945131394
"ULWOM",66,"SCSP","C05_C4",0.0286346246251146,0.264946947192431
"ULWOM",66,"SCSP","C612_C2",0.0621594852508542,0.22350306345207
"ULWOM",66,"SCSP","C612_C3",0.232468556268439,0.167760162188049
"ULWOM",66,"SCSP","C612_C4",0.865606637981083,0.312709055521772
"ULWOM",66,"SCSP","C612_C5",0.262498255400113,0.277781896794818
"ULWOM",66,"SCHL","C05_C2",-0.163920285015903,0.232945022121018
"ULWOM",66,"SCHL","C05_C3",-0.344486380515956,0.200138319916035
"ULWOM",66,"SCHL","C05_C4",-0.267562957713836,0.253371827465881
"ULWOM",66,"SCHL","C612_C2",0.30970868348587,0.215591391864879
"ULWOM",66,"SCHL","C612_C3",0.210096305161669,0.15958046540034
"ULWOM",66,"SCHL","C612_C4",0.258829847133583,0.241064667105514
"ULWOM",66,"SCHL","C612_C5",0.229055346319073,0.261326930954881
"ULWOM",67,"DNKA","C05_C2",-0.0139641569810958,0.154548900373967
"ULWOM",67,"DNKA","C05_C3",-0.209540980334362,0.130811880687918
"ULWOM",67,"DNKA","C05_C4",-0.141070884245591,0.166513755693989
"ULWOM",67,"DNKA","C612_C2",-0.0136488448843421,0.149018748026427
"ULWOM",67,"DNKA","C612_C3",-0.07644803131951,0.110573008034648
"ULWOM",67,"DNKA","C612_C4",0.102950733842918,0.171018320542067
"ULWOM",67,"DNKA","C612_C5",0.0487735951841202,0.173755518616514
"ULWOM",67,"ESXC","C05_C2",0.206435253727576,0.196342546673588
"ULWOM",67,"ESXC","C05_C3",0.0778290725372033,0.16456190978836
"ULWOM",67,"ESXC","C05_C4",-0.00855012071319839,0.20769138478159
"ULWOM",67,"ESXC","C612_C2",0.104882419854659,0.182632858012754
"ULWOM",67,"ESXC","C612_C3",-0.172864227425283,0.134615518553425
"ULWOM",67,"ESXC","C612_C4",-0.0520063411369079,0.216127263759062
"ULWOM",67,"ESXC","C612_C5",-0.107761317178114,0.212116179188283
"ULWOM",67,"FDSC","C05_C2",0.118829923319047,0.165587393215247
"ULWOM",67,"FDSC","C05_C3",0.215071989719699,0.140183075085502
"ULWOM",67,"FDSC","C05_C4",0.161652069924285,0.175494196869992
"ULWOM",67,"FDSC","C612_C2",0.178048888354624,0.152443121064606
"ULWOM",67,"FDSC","C612_C3",-0.0114858828665698,0.114534235209143
"ULWOM",67,"FDSC","C612_C4",0.02195263875462,0.175814214209822
"ULWOM",67,"FDSC","C612_C5",-0.0745643426239988,0.181177625242513
"ULWOM",67,"GOVG","C05_C2",0.174815548485758,0.162505148107472
"ULWOM",67,"GOVG","C05_C3",-0.0678541733748633,0.134692615607858
"ULWOM",67,"GOVG","C05_C4",-0.0974475377273323,0.170080861422829
"ULWOM",67,"GOVG","C612_C2",0.253336882937416,0.155054592639725
"ULWOM",67,"GOVG","C612_C3",0.131388100205793,0.113261122948697
"ULWOM",67,"GOVG","C612_C4",0.0802572079864864,0.177348331877837
"ULWOM",67,"GOVG","C612_C5",0.0447687945959742,0.176712320867907
"ULWOM",67,"VLNC","C05_C2",0.175487489930551,0.155324665514129
"ULWOM",67,"VLNC","C05_C3",-0.0338600072499633,0.13172060764951
"ULWOM",67,"VLNC","C05_C4",-0.0688128374305189,0.166769957692237
"ULWOM",67,"VLNC","C612_C2",0.252353822321326,0.147336948235303
"ULWOM",67,"VLNC","C612_C3",0.129425146592872,0.111519765716344
"ULWOM",67,"VLNC","C612_C4",0.146776911178542,0.171801963596927
"ULWOM",67,"VLNC","C612_C5",-0.0301873601515553,0.176140846180169
"ULWOM",67,"SCSP","C05_C2",0.413856421736326,0.249962958366976
"ULWOM",67,"SCSP","C05_C3",0.0621553899878114,0.199318750983403
"ULWOM",67,"SCSP","C05_C4",0.162069760747939,0.260190473265409
"ULWOM",67,"SCSP","C612_C2",0.114158479826092,0.231216247218425
"ULWOM",67,"SCSP","C612_C3",0.144270895635383,0.168611086376554
"ULWOM",67,"SCSP","C612_C4",0.842860947059,0.322005606597346
"ULWOM",67,"SCSP","C612_C5",0.231591658680381,0.278027544268297
"ULWOM",67,"SCHL","C05_C2",0.456164132367372,0.233400656969255
"ULWOM",67,"SCHL","C05_C3",0.0326426669589086,0.200069177862839
"ULWOM",67,"SCHL","C05_C4",-0.01176685469302,0.249408903705286
"ULWOM",67,"SCHL","C612_C2",0.336047791584557,0.217446198496404
"ULWOM",67,"SCHL","C612_C3",0.199062263759555,0.158251719768358
"ULWOM",67,"SCHL","C612_C4",0.141172181116583,0.248661997193904
"ULWOM",67,"SCHL","C612_C5",0.39339094046574,0.258153507829863
"ULWOM",68,"DNKA","C05_C2",0.162021316978212,0.15451667902477
"ULWOM",68,"DNKA","C05_C3",-0.122320165169632,0.130738106880594
"ULWOM",68,"DNKA","C05_C4",-0.105202389853098,0.167314507893982
"ULWOM",68,"DNKA","C612_C2",0.0995456705179686,0.147127649127712
"ULWOM",68,"DNKA","C612_C3",-0.0381213960364231,0.111084089381256
"ULWOM",68,"DNKA","C612_C4",0.221255229834186,0.170672354661222
"ULWOM",68,"DNKA","C612_C5",0.0720429172511361,0.174695799381876
"ULWOM",68,"ESXC","C05_C2",0.162698652471069,0.194710759306859
"ULWOM",68,"ESXC","C05_C3",-0.0618632072962486,0.162146883671167
"ULWOM",68,"ESXC","C05_C4",-0.385301097973803,0.207427615803271
"ULWOM",68,"ESXC","C612_C2",0.17977873954958,0.179664032336196
"ULWOM",68,"ESXC","C612_C3",-0.113255065746631,0.136117585827759
"ULWOM",68,"ESXC","C612_C4",0.222981464241814,0.214815482317459
"ULWOM",68,"ESXC","C612_C5",-0.301298888164031,0.216619323750493
"ULWOM",68,"FDSC","C05_C2",0.275289880689287,0.166276947574992
"ULWOM",68,"FDSC","C05_C3",0.286134299326165,0.141569605678968
"ULWOM",68,"FDSC","C05_C4",0.340522243072026,0.175078530690565
"ULWOM",68,"FDSC","C612_C2",0.120244036704052,0.152427830476878
"ULWOM",68,"FDSC","C612_C3",0.00300445964912043,0.114743990468376
"ULWOM",68,"FDSC","C612_C4",-0.0571823548794623,0.178769733399758
"ULWOM",68,"FDSC","C612_C5",0.023870315692959,0.179950736920877
"ULWOM",68,"GOVG","C05_C2",0.112608872740305,0.161617916738086
"ULWOM",68,"GOVG","C05_C3",-0.0521274698005972,0.133124014686611
"ULWOM",68,"GOVG","C05_C4",-0.0770970281891965,0.169430834788728
"ULWOM",68,"GOVG","C612_C2",0.192375311295902,0.151725027352422
"ULWOM",68,"GOVG","C612_C3",0.116329539363759,0.113601478276221
"ULWOM",68,"GOVG","C612_C4",-0.0947560380636434,0.176532489134116
"ULWOM",68,"GOVG","C612_C5",0.084686324499408,0.179349336478371
"ULWOM",68,"VLNC","C05_C2",-0.0469877576913892,0.154820918020809
"ULWOM",68,"VLNC","C05_C3",-0.18359305660545,0.129254917785022
"ULWOM",68,"VLNC","C05_C4",-0.0747147493636006,0.163002091359927
"ULWOM",68,"VLNC","C612_C2",0.234395265211086,0.145800583404819
"ULWOM",68,"VLNC","C612_C3",0.149184089021946,0.111687717365928
"ULWOM",68,"VLNC","C612_C4",0.134606426905877,0.172814073538836
"ULWOM",68,"VLNC","C612_C5",0.0527514524808376,0.175606466092778
"ULWOM",68,"SCSP","C05_C2",0.390499636964679,0.254985885723136
"ULWOM",68,"SCSP","C05_C3",-0.0119341079694743,0.200022774182197
"ULWOM",68,"SCSP","C05_C4",-0.291487432148782,0.24714991512145
"ULWOM",68,"SCSP","C612_C2",0.082561218987578,0.226392239172023
"ULWOM",68,"SCSP","C612_C3",0.214926701565335,0.167448790192597
"ULWOM",68,"SCSP","C612_C4",0.574459888466044,0.291973482901994
"ULWOM",68,"SCSP","C612_C5",0.512134581401581,0.298889481879289
"ULWOM",68,"SCHL","C05_C2",0.0878813312654732,0.231880292533772
"ULWOM",68,"SCHL","C05_C3",-0.094685866058788,0.20101895706789
"ULWOM",68,"SCHL","C05_C4",-0.412297822813584,0.24747709558595
"ULWOM",68,"SCHL","C612_C2",0.252652461817735,0.215076492978724
"ULWOM",68,"SCHL","C612_C3",0.168933155109573,0.159660898582487
"ULWOM",68,"SCHL","C612_C4",0.201645462615489,0.249096611202306
"ULWOM",68,"SCHL","C612_C5",0.340869778788783,0.261491855221109
"ULWOM",69,"DNKA","C05_C2",-0.0563694416539178,0.155375811025702
"ULWOM",69,"DNKA","C05_C3",-0.174074451670257,0.130911503645364
"ULWOM",69,"DNKA","C05_C4",-0.139136084465013,0.166860416237185
"ULWOM",69,"DNKA","C612_C2",0.123947677643302,0.147854976082528
"ULWOM",69,"DNKA","C612_C3",-0.08316804118994,0.110574433848829
"ULWOM",69,"DNKA","C612_C4",0.11424816306405,0.16930068695186
"ULWOM",69,"DNKA","C612_C5",0.158876126724245,0.172205888740855
"ULWOM",69,"ESXC","C05_C2",-0.0560976850450728,0.196768985293589
"ULWOM",69,"ESXC","C05_C3",0.00939218854668821,0.164467270357942
"ULWOM",69,"ESXC","C05_C4",-0.112947183394945,0.206285085074646
"ULWOM",69,"ESXC","C612_C2",-0.0230129746146986,0.180166046721367
"ULWOM",69,"ESXC","C612_C3",-0.272691123411757,0.135369696417384
"ULWOM",69,"ESXC","C612_C4",0.118422049525152,0.21281144775104
"ULWOM",69,"ESXC","C612_C5",-0.495848204534193,0.214061820196575
"ULWOM",69,"FDSC","C05_C2",0.295205643870075,0.16779554495202
"ULWOM",69,"FDSC","C05_C3",0.310278369597503,0.144087374006755
"ULWOM",69,"FDSC","C05_C4",0.384071386407435,0.177042851403885
"ULWOM",69,"FDSC","C612_C2",0.139602892720007,0.15354388565717
"ULWOM",69,"FDSC","C612_C3",0.0206805406637649,0.114266033781007
"ULWOM",69,"FDSC","C612_C4",-0.282853603235003,0.18418941392393
"ULWOM",69,"FDSC","C612_C5",0.16632380585809,0.175181936116252
"ULWOM",69,"GOVG","C05_C2",0.0624119398769356,0.162158637263854
"ULWOM",69,"GOVG","C05_C3",-0.0715233599419757,0.134267383952589
"ULWOM",69,"GOVG","C05_C4",-0.0481682309723021,0.169398631879307
"ULWOM",69,"GOVG","C612_C2",0.204679517750461,0.153438128224913
"ULWOM",69,"GOVG","C612_C3",0.1036581228948,0.11253659686688
"ULWOM",69,"GOVG","C612_C4",-0.06344696856601,0.174695712837
"ULWOM",69,"GOVG","C612_C5",0.10051084236298,0.178029010097214
"ULWOM",69,"VLNC","C05_C2",0.113380230589338,0.155622922839389
"ULWOM",69,"VLNC","C05_C3",-0.0392451199976111,0.131149488690689
"ULWOM",69,"VLNC","C05_C4",-0.108407349505179,0.16620227080763
"ULWOM",69,"VLNC","C612_C2",0.0762285790593953,0.14836084115025
"ULWOM",69,"VLNC","C612_C3",0.0975702955540096,0.110321624653473
"ULWOM",69,"VLNC","C612_C4",0.00961144799140442,0.171738365602032
"ULWOM",69,"VLNC","C612_C5",-0.0263477947211959,0.175599958944245
"ULWOM",69,"SCSP","C05_C2",0.492641887714859,0.25587736305313
"ULWOM",69,"SCSP","C05_C3",0.0192651628300177,0.200527168831508
"ULWOM",69,"SCSP","C05_C4",-0.0724418474183865,0.254562884302628
"ULWOM",69,"SCSP","C612_C2",0.297180601013167,0.237783431368115
"ULWOM",69,"SCSP","C612_C3",0.223474171309098,0.166958977602764
"ULWOM",69,"SCSP","C612_C4",0.442783206455629,0.275637645978579
"ULWOM",69,"SCSP","C612_C5",0.507294725082879,0.292155437246669
"ULWOM",69,"SCHL","C05_C2",0.178574504907187,0.233565394476972
"ULWOM",69,"SCHL","C05_C3",-0.105706300397667,0.203813509649648
"ULWOM",69,"SCHL","C05_C4",-0.0278066045715215,0.255299953305837
"ULWOM",69,"SCHL","C612_C2",0.32971512361553,0.216864037384365
"ULWOM",69,"SCHL","C612_C3",0.183431623352464,0.159141849827476
"ULWOM",69,"SCHL","C612_C4",0.325759182948799,0.245810996096479
"ULWOM",69,"SCHL","C612_C5",0.291429546324896,0.256687214673255
"ULWOM",70,"DNKA","C05_C2",-0.0687427825153161,0.154939358455016
"ULWOM",70,"DNKA","C05_C3",-0.211830017831466,0.130975282150698
"ULWOM",70,"DNKA","C05_C4",-0.137897892855885,0.166015501324006
"ULWOM",70,"DNKA","C612_C2",0.157137700245238,0.147200885903243
"ULWOM",70,"DNKA","C612_C3",-0.0724336584371678,0.1110076469674
"ULWOM",70,"DNKA","C612_C4",0.268660085743829,0.168941528574266
"ULWOM",70,"DNKA","C612_C5",0.0514758979238814,0.172277921688912
"ULWOM",70,"ESXC","C05_C2",0.23416476796168,0.196303908172688
"ULWOM",70,"ESXC","C05_C3",0.0951140936928661,0.165183614699201
"ULWOM",70,"ESXC","C05_C4",0.0972336647280163,0.205420693343776
"ULWOM",70,"ESXC","C612_C2",0.104921021899963,0.181256456672339
"ULWOM",70,"ESXC","C612_C3",-0.165279974452406,0.135309886584234
"ULWOM",70,"ESXC","C612_C4",0.0264980229934457,0.216649530043006
"ULWOM",70,"ESXC","C612_C5",-0.253387717011339,0.208950089527457
"ULWOM",70,"FDSC","C05_C2",0.171622092807452,0.168204270728978
"ULWOM",70,"FDSC","C05_C3",0.339107975686445,0.142648723622382
"ULWOM",70,"FDSC","C05_C4",0.328080791560474,0.175691987922767
"ULWOM",70,"FDSC","C612_C2",0.201028201963234,0.151611621241146
"ULWOM",70,"FDSC","C612_C3",-0.0581536984714532,0.114573319387871
"ULWOM",70,"FDSC","C612_C4",-0.0244447448591141,0.176555909603922
"ULWOM",70,"FDSC","C612_C5",-0.0427067934428337,0.177370100692802
"ULWOM",70,"GOVG","C05_C2",0.190620804599784,0.162417970688644
"ULWOM",70,"GOVG","C05_C3",0.0128821906329418,0.134220196613977
"ULWOM",70,"GOVG","C05_C4",-0.145598931655368,0.168426468476502
"ULWOM",70,"GOVG","C612_C2",0.26864951125271,0.153600442577647
"ULWOM",70,"GOVG","C612_C3",0.085717567876853,0.113585840122362
"ULWOM",70,"GOVG","C612_C4",-0.107534605315676,0.176285026593848
"ULWOM",70,"GOVG","C612_C5",0.0262098972202214,0.175885430170365
"ULWOM",70,"VLNC","C05_C2",0.0767186201315472,0.155539137599673
"ULWOM",70,"VLNC","C05_C3",-0.0665227992949717,0.131076586417817
"ULWOM",70,"VLNC","C05_C4",-0.0454201601977311,0.165131162490146
"ULWOM",70,"VLNC","C612_C2",0.247776124400467,0.146295037349007
"ULWOM",70,"VLNC","C612_C3",0.125185472204313,0.111439017776904
"ULWOM",70,"VLNC","C612_C4",0.0865937005752935,0.172872387644153
"ULWOM",70,"VLNC","C612_C5",-0.0201619123564336,0.175035192356349
"ULWOM",70,"SCSP","C05_C2",0.48075172545233,0.252868733512504
"ULWOM",70,"SCSP","C05_C3",0.0632268469715731,0.1994405418022
"ULWOM",70,"SCSP","C05_C4",0.0665737510829461,0.25437405864506
"ULWOM",70,"SCSP","C612_C2",0.115247942325921,0.231558772220469
"ULWOM",70,"SCSP","C612_C3",0.160000224621939,0.168703794141558
"ULWOM",70,"SCSP","C612_C4",0.41725660268377,0.280949523955576
"ULWOM",70,"SCSP","C612_C5",0.420433749565439,0.28646923234715
"ULWOM",70,"SCHL","C05_C2",0.159535827557071,0.231210830323706
"ULWOM",70,"SCHL","C05_C3",-0.087270683296637,0.200571807729596
"ULWOM",70,"SCHL","C05_C4",-0.128425131833271,0.249477906168319
"ULWOM",70,"SCHL","C612_C2",0.401957256857681,0.220326306035565
"ULWOM",70,"SCHL","C612_C3",0.179341191132052,0.158700528187951
"ULWOM",70,"SCHL","C612_C4",0.303080095021465,0.250719527773155
"ULWOM",70,"SCHL","C612_C5",0.250947753943526,0.251479466413056
"ULWOM",71,"DNKA","C05_C2",0.00316285745409499,0.155762531646983
"ULWOM",71,"DNKA","C05_C3",-0.22826075345779,0.132472416257863
"ULWOM",71,"DNKA","C05_C4",-0.110751119672948,0.166062208230426
"ULWOM",71,"DNKA","C612_C2",0.113316454663801,0.145977738446409
"ULWOM",71,"DNKA","C612_C3",-0.0393868737157764,0.11089564122878
"ULWOM",71,"DNKA","C612_C4",0.196962390471441,0.176447566229571
"ULWOM",71,"DNKA","C612_C5",0.120051485257115,0.172359473615189
"ULWOM",71,"ESXC","C05_C2",0.120703965914568,0.197216338925717
"ULWOM",71,"ESXC","C05_C3",0.0768229640043013,0.166100645082806
"ULWOM",71,"ESXC","C05_C4",0.0401179757528692,0.205512731630683
"ULWOM",71,"ESXC","C612_C2",0.0859311865252466,0.17824940466328
"ULWOM",71,"ESXC","C612_C3",-0.229659164363356,0.135591255508188
"ULWOM",71,"ESXC","C612_C4",0.125845590229264,0.220784772318401
"ULWOM",71,"ESXC","C612_C5",-0.518170647240055,0.213655075192327
"ULWOM",71,"FDSC","C05_C2",0.300373769098248,0.169546744778905
