"model","pv_draw_id","mediator","estimate","std.error"
"ULWOM",64,"ESXC",0.463080860684996,0.190414618045621
"ULWOM",64,"FDSC",0.717354703793853,0.144439372932539
"ULWOM",64,"GOVG",0.108692897921317,0.160503945309934
"ULWOM",64,"VLNC",0.622334212277373,0.148521297588181
"ULWOM",64,"SCSP",0.0502166216683004,0.243418149480214
"ULWOM",64,"SCHL",0.188907680361696,0.186831233854463
"ULWOM",65,"DNKA",0.306240361949152,0.155014414782301
"ULWOM",65,"ESXC",0.438428114830654,0.189877552639744
"ULWOM",65,"FDSC",0.715870247962594,0.14428722647978
"ULWOM",65,"GOVG",0.108849412445142,0.160576694152172
"ULWOM",65,"VLNC",0.616602427502975,0.148708478118252
"ULWOM",65,"SCSP",0.0393381789091915,0.243694191552455
"ULWOM",65,"SCHL",0.185345057853755,0.186457034282169
"ULWOM",66,"DNKA",0.303083481611799,0.15522078342849
"ULWOM",66,"ESXC",0.440563423542098,0.189597077145947
"ULWOM",66,"FDSC",0.711846511319863,0.144227316823484
"ULWOM",66,"GOVG",0.102303643709447,0.160531253675113
"ULWOM",66,"VLNC",0.624329158011062,0.148874570359857
"ULWOM",66,"SCSP",0.0489867873575026,0.243338667801613
"ULWOM",66,"SCHL",0.183198596900192,0.186259822693087
"ULWOM",67,"DNKA",0.304032648489216,0.154882157015765
"ULWOM",67,"ESXC",0.437996474818091,0.18989318554404
"ULWOM",67,"FDSC",0.724974040436609,0.14420291545148
"ULWOM",67,"GOVG",0.101424961166961,0.160417735468664
"ULWOM",67,"VLNC",0.622647750508976,0.1486730235654
"ULWOM",67,"SCSP",0.0462262578259989,0.243099772549609
"ULWOM",67,"SCHL",0.195733237443706,0.186924592407298
"ULWOM",68,"DNKA",0.305693364115468,0.154878784677956
"ULWOM",68,"ESXC",0.443024477884874,0.190483241156362
"ULWOM",68,"FDSC",0.717406139788268,0.144210983329983
"ULWOM",68,"GOVG",0.108320731129732,0.160314680139827
"ULWOM",68,"VLNC",0.620888180380123,0.1486056666503
"ULWOM",68,"SCSP",0.0448038550534838,0.243066544299269
"ULWOM",68,"SCHL",0.184832650823826,0.18654730549298
"ULWOM",69,"DNKA",0.302216757549315,0.154931005818796
"ULWOM",69,"ESXC",0.451405196946855,0.19034161601782
"ULWOM",69,"FDSC",0.715602390394003,0.14435552474916
"ULWOM",69,"GOVG",0.106697305664799,0.160598493433471
"ULWOM",69,"VLNC",0.617961707281069,0.148585522698272
"ULWOM",69,"SCSP",0.02674551656569,0.243253088165431
"ULWOM",69,"SCHL",0.189771232303694,0.186283025720538
"ULWOM",70,"DNKA",0.309377939996694,0.155080419520054
"ULWOM",70,"ESXC",0.434903046589466,0.189724677115141
"ULWOM",70,"FDSC",0.720881461645719,0.144214020192786
"ULWOM",70,"GOVG",0.102769102263865,0.160588394988243
"ULWOM",70,"VLNC",0.61646992475238,0.148555383276449
"ULWOM",70,"SCSP",0.0383453183168794,0.242871797246169
"ULWOM",70,"SCHL",0.181647655783323,0.186396485787921
"ULWOM",71,"DNKA",0.296460699393238,0.15536680866999
"ULWOM",71,"ESXC",0.447059746987157,0.19041812236453
"ULWOM",71,"FDSC",0.71967061642633,0.144479667538087
"ULWOM",71,"GOVG",0.113168344034939,0.160667500632351
"ULWOM",71,"VLNC",0.61955285494816,0.149008228078178
"ULWOM",71,"SCSP",0.021296475240347,0.243449063973466
"ULWOM",71,"SCHL",0.167771708421049,0.186734637569849
"ULWOM",72,"DNKA",0.310172358402161,0.154822334463443
"ULWOM",72,"ESXC",0.440214286512421,0.190216722905231
"ULWOM",72,"FDSC",0.721221191389163,0.144220943217097
"ULWOM",72,"GOVG",0.10247863322955,0.160448819985717
"ULWOM",72,"VLNC",0.61699849714877,0.148538512912293
"ULWOM",72,"SCSP",0.0445904908299975,0.243271997901219
"ULWOM",72,"SCHL",0.19107352551476,0.186219191419763
"ULWOM",73,"DNKA",0.296483242119227,0.155314942992059
"ULWOM",73,"ESXC",0.443414455202867,0.190034987195608
"ULWOM",73,"FDSC",0.723898857469463,0.144373763101081
"ULWOM",73,"GOVG",0.0982029204078861,0.160638359782553
"ULWOM",73,"VLNC",0.627312148370195,0.148988250495899
"ULWOM",73,"SCSP",0.0430583659541928,0.243798564863771
"ULWOM",73,"SCHL",0.195254800276019,0.186776667377361
"ULWOM",74,"DNKA",0.307059302263075,0.154740917558774
"ULWOM",74,"ESXC",0.428838029445334,0.190903612210597
"ULWOM",74,"FDSC",0.721292347819618,0.144312222097874
"ULWOM",74,"GOVG",0.110280095870031,0.160389871517837
"ULWOM",74,"VLNC",0.61886920467446,0.14841053639633
"ULWOM",74,"SCSP",0.0316969081244034,0.243231221517225
"ULWOM",74,"SCHL",0.185635922043246,0.186658129231888
"ULWOM",75,"DNKA",0.306466468982768,0.154977334395042
"ULWOM",75,"ESXC",0.443436229191566,0.189760383724823
"ULWOM",75,"FDSC",0.725173396430713,0.144243349728755
"ULWOM",75,"GOVG",0.104089077901088,0.160299227538464
"ULWOM",75,"VLNC",0.615171455130712,0.148719123516482
"ULWOM",75,"SCSP",0.0488683499750207,0.243179674900249
"ULWOM",75,"SCHL",0.189691606399737,0.18644977156236
"ULWOM",76,"DNKA",0.308828880027167,0.155168438198566
"ULWOM",76,"ESXC",0.430725821185128,0.18980105326235
"ULWOM",76,"FDSC",0.713054356483916,0.144345664772892
"ULWOM",76,"GOVG",0.107867566907826,0.160438846980748
"ULWOM",76,"VLNC",0.616491582774661,0.148610629595173
"ULWOM",76,"SCSP",0.0428225790642373,0.243281338431503
"ULWOM",76,"SCHL",0.176358443195525,0.186404290583108
"ULWOM",77,"DNKA",0.308357598276441,0.154851084915743
"ULWOM",77,"ESXC",0.439963555241748,0.190171670506538
"ULWOM",77,"FDSC",0.727721428534736,0.144205490256199
"ULWOM",77,"GOVG",0.10857242136592,0.160272822528208
"ULWOM",77,"VLNC",0.614241880958654,0.148534379556208
"ULWOM",77,"SCSP",0.0306519880402391,0.243440541043987
"ULWOM",77,"SCHL",0.19519778363545,0.186486316715775
"ULWOM",78,"DNKA",0.302790118386607,0.155125979091373
"ULWOM",78,"ESXC",0.43010239164224,0.190501828549974
"ULWOM",78,"FDSC",0.718936980480321,0.14426447969007
"ULWOM",78,"GOVG",0.107613678711534,0.160467926897453
"ULWOM",78,"VLNC",0.608018642772931,0.148563016233524
"ULWOM",78,"SCSP",0.024285705102435,0.243524661818469
"ULWOM",78,"SCHL",0.172770549945905,0.186538826568032
"ULWOM",79,"DNKA",0.309502102986834,0.154869913358679
"ULWOM",79,"ESXC",0.446629584845468,0.190321346617364
"ULWOM",79,"FDSC",0.722244847288494,0.144196234221877
"ULWOM",79,"GOVG",0.107942816167405,0.160351296373557
"ULWOM",79,"VLNC",0.616155660650073,0.148402654800804
"ULWOM",79,"SCSP",0.0382041708633014,0.242798685901759
"ULWOM",79,"SCHL",0.193176884703372,0.186521086126381
"ULWOM",80,"DNKA",0.312143487473439,0.155049076438139
"ULWOM",80,"ESXC",0.438393802022675,0.190217481690741
"ULWOM",80,"FDSC",0.71873217585414,0.144416601994488
"ULWOM",80,"GOVG",0.107483988998256,0.160563842640716
"ULWOM",80,"VLNC",0.622430214065024,0.14874062281968
"ULWOM",80,"SCSP",0.0514518659744816,0.243758034864518
"ULWOM",80,"SCHL",0.190194486384084,0.186654957209045
"ULWOM",81,"DNKA",0.30137124304429,0.154893600624265
"ULWOM",81,"ESXC",0.441883517617344,0.189530382977993
"ULWOM",81,"FDSC",0.718557452663543,0.144087775156176
"ULWOM",81,"GOVG",0.107696926564249,0.160419767790556
"ULWOM",81,"VLNC",0.622090286272261,0.14856942945253
"ULWOM",81,"SCSP",0.0495881090411265,0.243418921488994
"ULWOM",81,"SCHL",0.17890546644546,0.186386544311413
"ULWOM",82,"DNKA",0.309944524377471,0.154797141839333
"ULWOM",82,"ESXC",0.440619810899914,0.190024116384132
"ULWOM",82,"FDSC",0.723994880416541,0.144248273320615
"ULWOM",82,"GOVG",0.106570062930211,0.16030597788165
"ULWOM",82,"VLNC",0.617133150799227,0.148548663683962
"ULWOM",82,"SCSP",0.0361721856424761,0.243178847577973
"ULWOM",82,"SCHL",0.191972465210493,0.186431162227054
"ULWOM",83,"DNKA",0.303419270977773,0.155073244609389
"ULWOM",83,"ESXC",0.446059775663381,0.189829216215428
"ULWOM",83,"FDSC",0.721492367049764,0.144200242631572
"ULWOM",83,"GOVG",0.104532983185072,0.16053513281414
"ULWOM",83,"VLNC",0.61944028687311,0.149188034121688
"ULWOM",83,"SCSP",0.0513032367227379,0.24336858698631
"ULWOM",83,"SCHL",0.179885625993878,0.186572877803755
"ULWOM",84,"DNKA",0.308100550740015,0.154927286994368
"ULWOM",84,"ESXC",0.441808544248134,0.189487647490581
"ULWOM",84,"FDSC",0.711102276914487,0.144267475557797
"ULWOM",84,"GOVG",0.108572399541926,0.160427498589429
"ULWOM",84,"VLNC",0.619934843306624,0.148813582150966
"ULWOM",84,"SCSP",0.0480899342261999,0.243401130126176
"ULWOM",84,"SCHL",0.174562951686623,0.186556567251572
"ULWOM",85,"DNKA",0.314454033008622,0.154835552020704
"ULWOM",85,"ESXC",0.43275509384997,0.190230468110882
"ULWOM",85,"FDSC",0.720880809312612,0.144270904018915
"ULWOM",85,"GOVG",0.104010064692995,0.160248000577272
"ULWOM",85,"VLNC",0.611744517531929,0.148584576116646
"ULWOM",85,"SCSP",0.0341945849546952,0.243157159984779
"ULWOM",85,"SCHL",0.195504887040996,0.186332810036983
"ULWOM",86,"DNKA",0.309569262400862,0.155008161326384
"ULWOM",86,"ESXC",0.429384116701866,0.190316769345159
"ULWOM",86,"FDSC",0.721359592889359,0.144256931648848
"ULWOM",86,"GOVG",0.108658590806596,0.160316067234531
"ULWOM",86,"VLNC",0.609145316099389,0.148850778055749
"ULWOM",86,"SCSP",0.037260383459392,0.24312959380388
"ULWOM",86,"SCHL",0.188301564101084,0.186188721245495
"ULWOM",87,"DNKA",0.307600468293106,0.1548562910647
"ULWOM",87,"ESXC",0.442314189305443,0.189593988398631
"ULWOM",87,"FDSC",0.718767746746261,0.14413609477882
"ULWOM",87,"GOVG",0.106167453345479,0.160346552021704
"ULWOM",87,"VLNC",0.623930352573495,0.148577427427876
"ULWOM",87,"SCSP",0.0487957550348481,0.243248085096767
"ULWOM",87,"SCHL",0.174242854286581,0.186631979771615
"ULWOM",88,"DNKA",0.302724311511895,0.154974732680273
"ULWOM",88,"ESXC",0.44958670722761,0.189939912693598
"ULWOM",88,"FDSC",0.715362722772623,0.144164776369313
"ULWOM",88,"GOVG",0.10652112983111,0.160324773830197
"ULWOM",88,"VLNC",0.624599033910194,0.148616513216424
"ULWOM",88,"SCSP",0.0387732830817159,0.243304696323074
"ULWOM",88,"SCHL",0.180391459506416,0.186408506790225
"ULWOM",89,"DNKA",0.304881953354903,0.154871395669056
"ULWOM",89,"ESXC",0.425483890211484,0.190008570865466
"ULWOM",89,"FDSC",0.717443553063424,0.144462413047958
"ULWOM",89,"GOVG",0.0927087329211841,0.16082043567136
"ULWOM",89,"VLNC",0.618088671592877,0.148595481748102
"ULWOM",89,"SCSP",0.0345146352528112,0.243534679426314
"ULWOM",89,"SCHL",0.184870275092554,0.186706620096864
"ULWOM",90,"DNKA",0.300990196249764,0.155203732245762
"ULWOM",90,"ESXC",0.432227186893909,0.190359797103337
"ULWOM",90,"FDSC",0.722894264848776,0.144434870087572
"ULWOM",90,"GOVG",0.0969029919118408,0.160823591899123
"ULWOM",90,"VLNC",0.622414368368019,0.14885677378104
"ULWOM",90,"SCSP",0.0308700757197229,0.243463339208526
"ULWOM",90,"SCHL",0.177267273408917,0.186764699169772
"ULWOM",91,"DNKA",0.308457113379941,0.155249899398217
"ULWOM",91,"ESXC",0.429749592372585,0.189927156316128
"ULWOM",91,"FDSC",0.717241072265499,0.144326649141877
"ULWOM",91,"GOVG",0.09803799048466,0.160663359047374
"ULWOM",91,"VLNC",0.617777104324452,0.14869486058581
"ULWOM",91,"SCSP",0.0336816638438728,0.244016397329841
"ULWOM",91,"SCHL",0.194207311780507,0.186470135764125
"ULWOM",92,"DNKA",0.294096040502183,0.155188738817053
"ULWOM",92,"ESXC",0.442876887338609,0.190338219261522
"ULWOM",92,"FDSC",0.724791445247374,0.144660105736137
"ULWOM",92,"GOVG",0.09688644029083,0.160693384951556
"ULWOM",92,"VLNC",0.617998497890878,0.148697337636621
"ULWOM",92,"SCSP",0.0355328628106119,0.24379094251659
"ULWOM",92,"SCHL",0.19214251171111,0.186740923655286
"ULWOM",93,"DNKA",0.309184648828564,0.154837393061877
"ULWOM",93,"ESXC",0.434742455162099,0.189704234231655
"ULWOM",93,"FDSC",0.722371618236969,0.144275972513669
"ULWOM",93,"GOVG",0.10043743830625,0.160430247846591
"ULWOM",93,"VLNC",0.618650638619932,0.148448844284104
"ULWOM",93,"SCSP",0.0372198130407276,0.243410997394748
"ULWOM",93,"SCHL",0.177725907768251,0.186355759573312
"ULWOM",94,"DNKA",0.307812068671641,0.154945454858447
"ULWOM",94,"ESXC",0.427812698740836,0.190226078671525
"ULWOM",94,"FDSC",0.719110846600849,0.144285668331598
"ULWOM",94,"GOVG",0.108120623408278,0.160435562136794
"ULWOM",94,"VLNC",0.616327711330976,0.148500181542313
"ULWOM",94,"SCSP",0.0347060780235368,0.243194938862941
"ULWOM",94,"SCHL",0.181383437003722,0.186511953246714
"ULWOM",95,"DNKA",0.310483492791106,0.154992018465052
"ULWOM",95,"ESXC",0.440220772463653,0.189897312740548
"ULWOM",95,"FDSC",0.724590740871939,0.144236542885393
"ULWOM",95,"GOVG",0.102915170421701,0.16059486943204
"ULWOM",95,"VLNC",0.618825605169316,0.148812733133251
"ULWOM",95,"SCSP",0.0491946710320866,0.243406636859625
"ULWOM",95,"SCHL",0.181228434521294,0.186640597853064
"ULWOM",96,"DNKA",0.305118183564767,0.154973190119272
"ULWOM",96,"ESXC",0.447409677890754,0.190154410890889
"ULWOM",96,"FDSC",0.724169196577884,0.14417928036957
"ULWOM",96,"GOVG",0.0985663843365494,0.160443077138003
"ULWOM",96,"VLNC",0.621547098072031,0.148777458645526
"ULWOM",96,"SCSP",0.0529367198000841,0.243478450304523
"ULWOM",96,"SCHL",0.189079720011312,0.186413929750321
"ULWOM",97,"DNKA",0.304311329653964,0.155001233717472
"ULWOM",97,"ESXC",0.435685109961519,0.189906876692875
"ULWOM",97,"FDSC",0.714427742577299,0.144238099077695
"ULWOM",97,"GOVG",0.100930777007949,0.160644690734982
"ULWOM",97,"VLNC",0.618890477235687,0.148581814581879
"ULWOM",97,"SCSP",0.0470342316697491,0.243290266056435
"ULWOM",97,"SCHL",0.177533838092359,0.186255136926966
"ULWOM",98,"DNKA",0.304838953173736,0.154860567726442
"ULWOM",98,"ESXC",0.438654790702712,0.189912827621513
"ULWOM",98,"FDSC",0.721171647738501,0.144192017615452
"ULWOM",98,"GOVG",0.103143456437085,0.160518360347294
"ULWOM",98,"VLNC",0.616156933288862,0.148576748220439
"ULWOM",98,"SCSP",0.0400763979339084,0.243094580583885
"ULWOM",98,"SCHL",0.185854675688946,0.186909111197988
"ULWOM",99,"DNKA",0.308845191920889,0.155067043648729
"ULWOM",99,"ESXC",0.445939973085862,0.189390763897033
"ULWOM",99,"FDSC",0.714578417897986,0.144271852112925
"ULWOM",99,"GOVG",0.102686026777163,0.16045277326318
"ULWOM",99,"VLNC",0.620224689987284,0.148598204396233
"ULWOM",99,"SCSP",0.0672850475876895,0.243964412596023
"ULWOM",99,"SCHL",0.17746980341783,0.186279020537227
"ULWOM",100,"DNKA",0.302126069553682,0.15497714906207
"ULWOM",100,"ESXC",0.443099596114604,0.189870881592021
"ULWOM",100,"FDSC",0.72493363094171,0.14427602845251
"ULWOM",100,"GOVG",0.101534624486119,0.160527715622444
"ULWOM",100,"VLNC",0.62144764487265,0.148599785579764
"ULWOM",100,"SCSP",0.0434353331354399,0.243769411245786
"ULWOM",100,"SCHL",0.180307758929935,0.186638083828566
"ULWOF",1,"DNKA",0.225853108328681,0.198447951524645
"ULWOF",1,"ESXC",0.3028413173222,0.239225249015537
"ULWOF",1,"FDSC",0.701385952269144,0.185691019474208
"ULWOF",1,"GOVG",-0.0903927931566328,0.203769687049275
"ULWOF",1,"VLNC",0.952256258183828,0.19097137592264
"ULWOF",1,"SCSP",-0.392212396031133,0.281552874143387
"ULWOF",1,"SCHL",0.224236031947819,0.23529304090829
"ULWOF",2,"DNKA",0.232816232385135,0.198340938092779
"ULWOF",2,"ESXC",0.293279378437105,0.239820541457346
"ULWOF",2,"FDSC",0.698903037022732,0.185405105347389
"ULWOF",2,"GOVG",-0.087559909798738,0.203743390480796
"ULWOF",2,"VLNC",0.932662612111456,0.190526037615852
"ULWOF",2,"SCSP",-0.39725231219448,0.281541896220308
"ULWOF",2,"SCHL",0.223794033702313,0.235300637116724
"ULWOF",3,"DNKA",0.240443975505609,0.198879987522899
"ULWOF",3,"ESXC",0.300930450112643,0.239344935463246
"ULWOF",3,"FDSC",0.707986425696886,0.185491731683437
"ULWOF",3,"GOVG",-0.0951294634428356,0.203980755356195
"ULWOF",3,"VLNC",0.93325061901341,0.191272593514338
"ULWOF",3,"SCSP",-0.393969643391681,0.282674048246467
"ULWOF",3,"SCHL",0.229797374354207,0.235897757708624
"ULWOF",4,"DNKA",0.22825768855785,0.198545476927788
"ULWOF",4,"ESXC",0.316108175604267,0.239125018661206
"ULWOF",4,"FDSC",0.712988105161484,0.185408811266196
"ULWOF",4,"GOVG",-0.0844482057619767,0.203559375478145
"ULWOF",4,"VLNC",0.931987640726809,0.19091779803568
"ULWOF",4,"SCSP",-0.395460346506988,0.281315693849132
"ULWOF",4,"SCHL",0.216690997902377,0.235879553333041
"ULWOF",5,"DNKA",0.215325963664203,0.198056289925868
"ULWOF",5,"ESXC",0.295517483633496,0.239259221229048
"ULWOF",5,"FDSC",0.71211994036555,0.185304459520068
"ULWOF",5,"GOVG",-0.0708987880857499,0.20347908922146
"ULWOF",5,"VLNC",0.941384619298604,0.19059300758647
"ULWOF",5,"SCSP",-0.396096142188858,0.281632675540786
"ULWOF",5,"SCHL",0.222659050301348,0.234785753160619
"ULWOF",6,"DNKA",0.228926223203684,0.198817721734065
"ULWOF",6,"ESXC",0.31490283190821,0.239520335709454
"ULWOF",6,"FDSC",0.717453546051541,0.18508943283543
"ULWOF",6,"GOVG",-0.0824398106432918,0.203586021028602
"ULWOF",6,"VLNC",0.928528512987414,0.190763901910647
"ULWOF",6,"SCSP",-0.387000840027658,0.28206473765904
"ULWOF",6,"SCHL",0.223842163594379,0.236184797397084
"ULWOF",7,"DNKA",0.216186255971175,0.198626149650524
"ULWOF",7,"ESXC",0.307175018709623,0.239800111870891
"ULWOF",7,"FDSC",0.70536001438354,0.185470493077461
"ULWOF",7,"GOVG",-0.0684838023131283,0.203228658995055
"ULWOF",7,"VLNC",0.920123757002947,0.191098229693114
"ULWOF",7,"SCSP",-0.396046928886808,0.282347277062322
"ULWOF",7,"SCHL",0.215356022303256,0.235953642581438
"ULWOF",8,"DNKA",0.21270448295236,0.198597220389011
"ULWOF",8,"ESXC",0.30766882138053,0.239685480676375
"ULWOF",8,"FDSC",0.712906442013229,0.185449123420517
"ULWOF",8,"GOVG",-0.0708006313171774,0.203645987119739
"ULWOF",8,"VLNC",0.935665846219982,0.190756399776005
"ULWOF",8,"SCSP",-0.374241089709171,0.282455153482143
"ULWOF",8,"SCHL",0.217154279383374,0.235390825899982
"ULWOF",9,"DNKA",0.221307268352973,0.19816923586319
"ULWOF",9,"ESXC",0.300033875493762,0.239740769962383
"ULWOF",9,"FDSC",0.713973687471342,0.185074004301225
"ULWOF",9,"GOVG",-0.0783340825049143,0.203282996401193
"ULWOF",9,"VLNC",0.940975270617385,0.190624107954918
"ULWOF",9,"SCSP",-0.388947324749559,0.281489529671512
"ULWOF",9,"SCHL",0.22924505290286,0.235218487020919
"ULWOF",10,"DNKA",0.214360571788223,0.198371998044303
"ULWOF",10,"ESXC",0.302166262721741,0.239737720465172
"ULWOF",10,"FDSC",0.711677021627336,0.185317094047186
"ULWOF",10,"GOVG",-0.0766887236558725,0.203250767891823
"ULWOF",10,"VLNC",0.933153108013711,0.190727518141388
"ULWOF",10,"SCSP",-0.381131761643371,0.282062537245512
"ULWOF",10,"SCHL",0.219773452223349,0.235835861354593
"ULWOF",11,"DNKA",0.218026558285702,0.198017105533432
"ULWOF",11,"ESXC",0.30149431344054,0.239794924266889
"ULWOF",11,"FDSC",0.70909944352114,0.18530877071744
"ULWOF",11,"GOVG",-0.0761797608565722,0.203068982649857
"ULWOF",11,"VLNC",0.940461745643238,0.190671038882904
"ULWOF",11,"SCSP",-0.395337968475514,0.282042715336338
"ULWOF",11,"SCHL",0.223250329293765,0.235391422136784
"ULWOF",12,"DNKA",0.23759320117243,0.198635589158676
"ULWOF",12,"ESXC",0.305882464902485,0.240730143241764
"ULWOF",12,"FDSC",0.703748935816518,0.185982148511912
"ULWOF",12,"GOVG",-0.0877512317086873,0.203261153088814
"ULWOF",12,"VLNC",0.942817315041502,0.190644205906558
"ULWOF",12,"SCSP",-0.436892316645878,0.282659781066013
"ULWOF",12,"SCHL",0.232749577260666,0.235843442624443
"ULWOF",13,"DNKA",0.213522131569619,0.198187463383228
"ULWOF",13,"ESXC",0.297175133238179,0.239807512195061
"ULWOF",13,"FDSC",0.710178550114708,0.185393542900804
"ULWOF",13,"GOVG",-0.0694997938109549,0.202883837583639
"ULWOF",13,"VLNC",0.950861926720751,0.190992831445714
"ULWOF",13,"SCSP",-0.3836680163164,0.281277123073088
"ULWOF",13,"SCHL",0.232161999238856,0.235292378109446
"ULWOF",14,"DNKA",0.21701822999884,0.198322644457618
"ULWOF",14,"ESXC",0.311563524550249,0.239782906910118
"ULWOF",14,"FDSC",0.710203942582875,0.185306041317376
"ULWOF",14,"GOVG",-0.0739157652293372,0.203439614556295
"ULWOF",14,"VLNC",0.940897340847639,0.190792709410575
"ULWOF",14,"SCSP",-0.395864584539184,0.28161520922145
"ULWOF",14,"SCHL",0.228977257685945,0.235819378218792
"ULWOF",15,"DNKA",0.216482193853783,0.19862306602178
"ULWOF",15,"ESXC",0.299964502781961,0.239276112494976
"ULWOF",15,"FDSC",0.717044776198186,0.185296246241655
"ULWOF",15,"GOVG",-0.0708594034165792,0.204124345307087
"ULWOF",15,"VLNC",0.935650790971014,0.190758265558925
"ULWOF",15,"SCSP",-0.388199230907849,0.282026525528589
"ULWOF",15,"SCHL",0.225831874397193,0.235616012669091
"ULWOF",16,"DNKA",0.222808557236281,0.198324750107458
"ULWOF",16,"ESXC",0.302184605400984,0.239690059622436
"ULWOF",16,"FDSC",0.698396275418381,0.185467794618476
"ULWOF",16,"GOVG",-0.0984221280863481,0.203976943088848
"ULWOF",16,"VLNC",0.929935252129182,0.191049476333227
"ULWOF",16,"SCSP",-0.396791008311703,0.281882123902257
"ULWOF",16,"SCHL",0.224199691826611,0.235352075615536
"ULWOF",17,"DNKA",0.213905637432156,0.198352295208562
"ULWOF",17,"ESXC",0.29997910170249,0.2394177087587
"ULWOF",17,"FDSC",0.717737452328927,0.185223134677405
"ULWOF",17,"GOVG",-0.0611572430390345,0.20320621867891
"ULWOF",17,"VLNC",0.942448419578518,0.190582496276876
"ULWOF",17,"SCSP",-0.388646878557819,0.28186827897331
"ULWOF",17,"SCHL",0.224888612949677,0.235373340590925
"ULWOF",18,"DNKA",0.220489287133565,0.198711809802769
"ULWOF",18,"ESXC",0.299714520499448,0.24013625252379
"ULWOF",18,"FDSC",0.709998438335569,0.185538738843172
"ULWOF",18,"GOVG",-0.0714342829353721,0.203605317423291
"ULWOF",18,"VLNC",0.93871661774854,0.190745451990436
"ULWOF",18,"SCSP",-0.389948583563881,0.281785333307587
"ULWOF",18,"SCHL",0.218900930477245,0.236421672578332
"ULWOF",19,"DNKA",0.213859633643351,0.198286918969433
"ULWOF",19,"ESXC",0.289734532512523,0.238916163428462
"ULWOF",19,"FDSC",0.711154478900215,0.18522856741325
"ULWOF",19,"GOVG",-0.0732752895290834,0.203219963016849
"ULWOF",19,"VLNC",0.952446673581212,0.191014467474353
"ULWOF",19,"SCSP",-0.388941889015136,0.282193678559812
"ULWOF",19,"SCHL",0.225090295240505,0.236317449569059
"ULWOF",20,"DNKA",0.210754027482591,0.198155784978686
"ULWOF",20,"ESXC",0.302847042560463,0.239161116224056
"ULWOF",20,"FDSC",0.716597994367085,0.185211940787066
